"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2586","0.0-0.0","2181","1","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","6518","0.0-1.0","2181","1","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","10394","0.0-2.0-0.0","2181","1","digit-span","true","0","","3873.5999999996275","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","17244","0.0-2.0-1.0","2181","1","digit-span","true","0","","6848.89999999851","","","instruction","[{""page_index"":0,""viewing_time"":6848.699999999255}]","","","","","","","","","","","","","",""
"instructions","4","24272","0.0-2.0-2.0","2181","1","digit-span","true","0","","6026.800000000745","","","instruction","[{""page_index"":0,""viewing_time"":6026.700000001118}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","26287","0.0-3.0-0.0","2181","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","29707","0.0-3.0-1.0","2181","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","32306","0.0-3.0-2.0","2181","1","digit-span","true","0","","2597","","","response","","","","","","2597","1000","test","2,9","2","SubmitButton","2597","2,9","forward","true"
"html-keyboard-response","8","33308","0.0-3.0-3.0","2181","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","36712","0.0-3.0-4.0","2181","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
